iteration, correct_C, correct_D, correct_L, correct_O, correct_P, correct_T, p_confidence_C, p_confidence_D, p_confidence_L, p_confidence_O, p_confidence_P, p_confidence_T, trajectory_C, trajectory_D, trajectory_L, trajectory_O, trajectory_P, trajectory_T
0 4 4 N,[0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0.      0.      0.51111 0.8464  0.96418 0.99398 0.99726 0.99818 0.99853 0.9987  0.99904 0.99906 0.99893 0.99906 0.999   0.99894 0.99856 0.99858 0.99886 0.99907 0.99924 0.99921 0.99936 0.99935 0.99947 0.99957 0.99956 0.99959 0.99963 0.99961 0.99963 0.99967 0.99972 0.99971 0.99966 0.99966 0.99962 0.99948 0.99948 0.99933],[0.      0.      0.      0.      0.      0.      0.      0.      0.55467 0.86045 0.97629 0.99695 0.99965 0.99996 1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.     ],[0.24782 0.3463  0.52222 0.66927 0.73673 0.81895 0.87943 0.96878 0.99549 0.9983  0.99925 0.9994  0.99934 0.99948 0.99945 0.99958 0.99951 0.9996  0.99952 0.99942 0.99947 0.99929 0.99944 0.99928 0.99943 0.99962 0.99956 0.99961 0.99962 0.99948 0.99935 0.99944 0.99962 0.99965 0.9996  0.99961 0.99957 0.99941 0.99946 0.99935],[0.      0.      0.      0.      0.      0.      0.67427 0.89577 0.979   0.99711 0.99966 0.99996 0.99999 0.99999 0.99999 1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.     ],[0.22831 0.30258 0.44476 0.58036 0.68651 0.81345 0.89403 0.97355 0.99618 0.99791 0.99736 0.99777 0.99848 0.99814 0.99834 0.99885 0.99878 0.99906 0.99938 0.9995  0.99955 0.99932 0.99945 0.99921 0.99939 0.99945 0.99958 0.99973 0.99979 0.99981 0.99982 0.99987 0.9999  0.99993 0.99996 0.99997 0.99997 0.99997 0.99997 0.99997],[0.2564  0.41127 0.56311 0.6816  0.77411 0.92597 0.98614 0.99734 0.99961 0.99982 0.9999  0.99991 0.99993 0.99993 0.99995 0.99996 0.99996 0.99997 0.99998 0.99998 0.99998 0.99998 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 1.      1.      1.      1.      1.      0.99999 0.99999 0.99999 0.99999],['4 4 N' '4 5 N' '4 6 N' '3 6 N' '2 6 N' '1 6 N' '1 7 P' '2 7 P' '2 7 P' '2 7 P' '2 7 P' '1 7 P' '1 7 P' '1 6 P' '1 7 P' '1 6 P' '1 6 P' '2 6 P' '1 6 P' '1 5 P' '1 5 P' '1 5 P' '2 5 P' '1 5 P' '2 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 6 P' '2 6 P' '1 6 P' '1 6 P'],['4 4 N' '4 5 N' '4 6 N' '4 6 N' '4 7 N' '5 7 N' '5 8 N' '6 8 N' '7 8 N' '8 8 N' '8 9 N' '8 9 N' '8 9 N' '8 10 N' '9 10 N' '9 10 N' '10 10 D' '10 10 D' '9 10 D' '9 9 D' '9 9 D' '9 9 D' '10 9 D' '9 9 D' '10 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 10 D' '10 10 D' '9 10 D' '9 10 D'],['4 4 N' '4 5 N' '4 6 N' '4 6 N' '4 7 N' '5 7 N' '5 8 N' '6 8 N' '6 9 N' '6 10 C' '6 10 C' '5 10 C' '5 10 C' '5 9 C' '5 10 C' '5 9 C' '4 9 C' '5 9 C' '4 9 C' '4 8 C' '4 8 C' '4 7 C' '5 7 C' '4 7 C' '5 7 C' '4 7 C' '4 6 C' '4 6 C' '4 6 C' '4 6 C' '4 6 C' '4 6 C' '3 6 C' '3 5 C' '3 5 C' '3 5 C' '3 5 C' '3 6 C' '4 6 C' '3 6 C' '3 6 C'],['4 4 N' '4 4 N' '4 3 N' '4 3 N' '5 3 N' '6 3 N' '7 3 N' '8 3 N' '8 2 N' '9 2 N' '10 2 N' '10 1 N' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '10 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '10 1 L' '9 1 L' '10 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '10 1 L' '9 1 L' '9 1 L'],['4 4 N' '5 4 N' '6 4 N' '6 4 N' '7 4 N' '8 4 N' '8 5 N' '8 6 N' '9 6 N' '9 5 T' '9 6 T' '8 6 T' '8 6 T' '8 5 T' '8 6 T' '8 5 T' '7 5 T' '8 5 T' '7 5 T' '7 4 T' '7 4 T' '7 3 T' '8 3 T' '7 3 T' '8 3 T' '7 3 T' '7 3 T' '7 3 T' '7 3 T' '7 3 T' '7 3 T' '7 3 T' '6 3 T' '6 2 T' '6 2 T' '6 2 T' '5 2 T' '5 2 T' '6 2 T' '5 2 T' '5 2 T'],['4 4 N' '4 4 N' '4 3 N' '4 3 N' '5 3 N' '6 3 N' '6 3 N' '6 2 N' '6 1 N' '5 1 O' '5 2 O' '4 2 O' '4 2 O' '4 1 O' '4 2 O' '4 1 O' '4 1 O' '5 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '5 1 O' '4 1 O' '5 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 2 O' '5 2 O' '4 2 O' '4 2 O']
1 8 1 N,[0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0.      0.      0.      0.      0.      0.      0.45509 0.72432 0.83564 0.85715 0.94371 0.98939 0.99794 0.99969 0.99986 0.9999  0.99989 0.9999  0.99993 0.99994 0.99996 0.99996 0.99997 0.99996 0.99997 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99999 0.99999 0.99999 0.99998 0.99998 0.99998 0.99997 0.99997 0.99996],[0.      0.      0.      0.      0.      0.      0.      0.55415 0.84792 0.972   0.99618 0.99954 0.99995 0.99999 1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.     ],[0.      0.      0.      0.      0.      0.      0.4656  0.70521 0.86623 0.96261 0.99383 0.99926 0.99992 0.99999 1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.     ],[0.19056 0.39222 0.76209 0.95253 0.99292 0.99892 0.99983 0.99993 0.99996 0.99997 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999],[0.      0.22798 0.37561 0.56077 0.72513 0.83143 0.95724 0.99383 0.99768 0.99795 0.99667 0.9969  0.99792 0.9974  0.99779 0.99846 0.99845 0.99878 0.99927 0.99944 0.99963 0.99968 0.99971 0.9997  0.99971 0.99972 0.99968 0.9997  0.9997  0.99967 0.99964 0.99967 0.99959 0.99971 0.99985 0.99986 0.99985 0.99989 0.99989 0.9999 ],[0.      0.      0.40984 0.70561 0.92847 0.98421 0.99644 0.99939 0.99977 0.99984 0.99988 0.99988 0.9999  0.9999  0.99992 0.99993 0.99993 0.99994 0.99995 0.99996 0.99997 0.99997 0.99997 0.99997 0.99998 0.99998 0.99998 0.99998 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99998 0.99998 0.99998],['8 1 N' '8 2 N' '8 3 N' '8 3 N' '7 3 N' '6 3 N' '6 4 N' '5 4 N' '4 4 N' '4 5 N' '4 6 N' '3 6 N' '2 6 N' '1 6 N' '1 7 P' '1 6 P' '1 6 P' '2 6 P' '1 6 P' '1 5 P' '1 5 P' '1 5 P' '2 5 P' '1 5 P' '2 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 6 P' '2 6 P' '1 6 P' '1 6 P'],['8 1 N' '8 2 N' '8 3 N' '8 3 N' '8 4 N' '8 5 N' '8 6 N' '8 7 N' '8 8 N' '8 9 N' '8 10 N' '8 10 N' '8 10 N' '9 10 N' '10 10 D' '10 9 D' '9 9 D' '10 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '10 9 D' '9 9 D' '10 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 9 D' '9 10 D' '10 10 D' '9 10 D' '9 10 D'],['8 1 N' '8 2 N' '8 3 N' '8 3 N' '7 3 N' '7 4 N' '7 5 N' '7 6 N' '7 7 N' '7 8 N' '6 8 N' '6 8 N' '6 8 N' '6 9 N' '6 10 C' '6 9 C' '5 9 C' '6 9 C' '5 9 C' '5 9 C' '5 9 C' '5 9 C' '6 9 C' '5 9 C' '6 9 C' '5 9 C' '5 9 C' '5 9 C' '5 9 C' '5 9 C' '5 9 C' '5 9 C' '4 9 C' '4 8 C' '4 8 C' '4 8 C' '3 8 C' '3 8 C' '4 8 C' '3 8 C' '3 8 C'],['8 1 N' '8 2 N' '9 2 N' '9 2 N' '10 2 N' '10 1 N' '10 1 N' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '10 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '10 1 L' '9 1 L' '10 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '9 1 L' '10 1 L' '9 1 L' '9 1 L'],['8 1 N' '8 2 N' '8 3 N' '8 3 N' '8 4 N' '8 5 N' '8 6 N' '9 6 N' '9 5 T' '9 5 T' '9 6 T' '8 6 T' '8 6 T' '8 5 T' '8 6 T' '8 5 T' '7 5 T' '8 5 T' '7 5 T' '7 4 T' '7 4 T' '7 3 T' '8 3 T' '7 3 T' '8 3 T' '7 3 T' '7 3 T' '7 3 T' '7 3 T' '7 3 T' '7 3 T' '7 3 T' '6 3 T' '6 2 T' '6 2 T' '6 2 T' '5 2 T' '5 2 T' '6 2 T' '5 2 T' '5 2 T'],['8 1 N' '8 2 N' '8 3 N' '7 3 N' '6 3 N' '6 2 N' '6 2 N' '5 2 N' '5 1 O' '5 1 O' '5 2 O' '4 2 O' '4 2 O' '4 1 O' '4 2 O' '4 1 O' '4 1 O' '5 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '5 1 O' '4 1 O' '5 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 1 O' '4 2 O' '5 2 O' '4 2 O' '4 2 O']
2 1 7 P,[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0.17972 0.16915 0.19044 0.19918 0.19951 0.19592 0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.20982 0.20733 0.24231 0.27881 0.27451 0.28739 0.31268 0.30147 0.31183 0.33656 0.36878 0.35921 0.32686 0.32833 0.30591 0.24475 0.24351 0.20183],[0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.53644 0.76674 0.85853 0.9496  0.98756 0.99798 0.99973 0.99997 0.99999 0.99999 1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.     ],[0.17729 0.19436 0.2273  0.27027 0.32437 0.42584 0.48055 0.62808 0.82713 0.93301 0.96278 0.97337 0.97868 0.99417 0.99593 0.99732 0.99678 0.99721 0.99736 0.99736 0.9973  0.99596 0.99615 0.99447 0.99481 0.99489 0.99625 0.99763 0.99808 0.9987  0.99891 0.99925 0.99919 0.99871 0.99749 0.99733 0.99724 0.9961  0.99636 0.99507],[0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.64564 0.90552 0.97932 0.99707 0.99967 0.99996 1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.     ],[0.      0.      0.      0.      0.      0.      0.      0.      0.      0.63278 0.84044 0.91009 0.93288 0.97757 0.99583 0.99945 0.99994 0.99998 0.99999 0.99999 1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      0.99999 0.99999 0.99999 1.      1.      1.      1.      1.      1.      1.     ],[0.      0.      0.      0.      0.      0.30893 0.37499 0.54658 0.71154 0.82012 0.88324 0.9223  0.94784 0.96555 0.99019 0.99772 0.99963 0.9999  0.99995 0.99997 0.99998 0.99998 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 1.      1.      0.99999 0.99999 0.99999 0.99999 0.99999 0.99999],['1 7 P' '1 7 P' '1 6 P' '1 6 P' '1 6 P' '1 6 P' '1 6 P' '2 6 P' '2 6 P' '2 6 P' '2 7 P' '1 7 P' '1 7 P' '1 6 P' '1 7 P' '1 6 P' '1 6 P' '2 6 P' '1 6 P' '1 5 P' '1 5 P' '1 5 P' '2 5 P' '1 5 P' '2 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 6 P' '2 6 P' '1 6 P' '1 6 P'],['1 7 P' '1 7 P' '1 6 P' '1 6 P' '2 6 P' '3 6 P' '3 7 P' '4 7 P' '4 8 P' '5 8 P' '6 8 P' '6 8 P' '6 8 P' '7 8 P' '8 8 P' '8 8 P' '9 8 P' '10 8 P' '10 9 P' '10 10 PD' '10 10 PD' '10 9 PD' '10 9 PD' '9 9 PD' '10 9 PD' '9 9 PD' '9 9 PD' '9 9 PD' '9 9 PD' '9 9 PD' '9 9 PD' '9 9 PD' '9 9 PD' '9 9 PD' '9 9 PD' '9 9 PD' '9 9 PD' '9 10 PD' '10 10 PD' '9 10 PD' '9 10 PD'],['1 7 P' '1 7 P' '1 6 P' '1 6 P' '2 6 P' '3 6 P' '3 7 P' '4 7 P' '4 8 P' '4 9 P' '5 9 P' '5 9 P' '5 9 P' '6 9 P' '6 10 PC' '6 9 PC' '5 9 PC' '6 9 PC' '5 9 PC' '5 9 PC' '5 9 PC' '5 9 PC' '6 9 PC' '5 9 PC' '6 9 PC' '5 9 PC' '5 9 PC' '5 9 PC' '5 9 PC' '5 9 PC' '5 9 PC' '5 9 PC' '4 9 PC' '4 8 PC' '4 8 PC' '4 8 PC' '3 8 PC' '3 8 PC' '4 8 PC' '3 8 PC' '3 8 PC'],['1 7 P' '1 7 P' '1 6 P' '1 6 P' '2 6 P' '3 6 P' '3 6 P' '4 6 P' '4 5 P' '4 4 P' '4 3 P' '4 3 P' '4 3 P' '5 3 P' '6 3 P' '6 3 P' '7 3 P' '8 3 P' '9 3 P' '9 2 P' '10 2 P' '10 1 P' '10 1 P' '9 1 PL' '10 1 PL' '9 1 PL' '9 1 PL' '9 1 PL' '9 1 PL' '9 1 PL' '9 1 PL' '9 1 PL' '9 1 PL' '9 1 PL' '9 1 PL' '9 1 PL' '9 1 PL' '9 1 PL' '10 1 PL' '9 1 PL' '9 1 PL'],['1 7 P' '1 7 P' '1 6 P' '1 6 P' '2 6 P' '3 6 P' '3 7 P' '4 7 P' '5 7 P' '6 7 P' '7 7 P' '7 7 P' '7 7 P' '8 7 P' '8 6 P' '8 6 P' '9 6 P' '9 5 PT' '9 5 PT' '9 4 PT' '9 4 PT' '9 4 PT' '10 4 PT' '9 4 PT' '10 4 PT' '9 4 PT' '9 4 PT' '9 4 PT' '9 4 PT' '9 4 PT' '9 4 PT' '9 4 PT' '9 4 PT' '9 4 PT' '9 4 PT' '9 4 PT' '9 4 PT' '9 5 PT' '10 5 PT' '9 5 PT' '9 5 PT'],['1 7 P' '1 7 P' '1 6 P' '1 6 P' '2 6 P' '3 6 P' '3 6 P' '4 6 P' '4 5 P' '4 4 P' '4 3 P' '4 3 P' '4 3 P' '5 3 P' '6 3 P' '6 2 P' '5 2 P' '5 1 PO' '4 1 PO' '4 1 PO' '4 1 PO' '4 1 PO' '5 1 PO' '4 1 PO' '5 1 PO' '4 1 PO' '4 1 PO' '4 1 PO' '4 1 PO' '4 1 PO' '4 1 PO' '4 1 PO' '4 1 PO' '4 1 PO' '4 1 PO' '4 1 PO' '4 1 PO' '4 2 PO' '5 2 PO' '4 2 PO' '4 2 PO']
