iteration, correct_C, correct_D, correct_L, correct_O, correct_P, correct_T, p_confidence_C, p_confidence_D, p_confidence_L, p_confidence_O, p_confidence_P, p_confidence_T, trajectory_C, trajectory_D, trajectory_L, trajectory_O, trajectory_P, trajectory_T
0 5 2 C,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0.24364 0.36384 0.46954 0.55608 0.62409 0.74229 0.84551 0.96393 0.99517 0.99835 0.9991  0.99899 0.99928 0.99923 0.99948 0.99964 0.99963 0.99975 0.99982 0.99987 0.9999  0.9999  0.99993 0.99992 0.99994 0.99995 0.99995 0.99996 0.99996 0.99996 0.99996 0.99996 0.99997 0.99997 0.99996 0.99996 0.99996 0.99995 0.99995 0.99994],[0.      0.      0.      0.      0.      0.      0.      0.48577 0.63315 0.89094 0.98723 0.99904 0.99993 0.99999 1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.     ],[0.20976 0.19861 0.2366  0.22991 0.      0.      0.      0.      0.      0.2589  0.29919 0.37571 0.34976 0.39606 0.35814 0.26848 0.2913  0.      0.      0.      0.      0.29164 0.      0.30954 0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.     ],[0.23701 0.35475 0.48141 0.589   0.68838 0.90463 0.98621 0.99846 0.9995  0.9998  0.99989 0.9999  0.99989 0.99991 0.99991 0.99991 0.99988 0.99989 0.9999  0.99991 0.99991 0.99989 0.9999  0.99988 0.9999  0.99991 0.99994 0.99995 0.99995 0.99996 0.99997 0.99997 0.99997 0.99997 0.99995 0.99995 0.99996 0.99995 0.99996 0.99996],[0.      0.      0.      0.      0.      0.      0.6112  0.73264 0.9273  0.98581 0.99817 0.99913 0.99923 0.99951 0.9995  0.9995  0.99923 0.9994  0.99949 0.99956 0.99962 0.99944 0.99957 0.9994  0.99955 0.99963 0.99979 0.99985 0.99988 0.99993 0.99994 0.99995 0.99996 0.99995 0.99991 0.99988 0.99991 0.9999  0.99993 0.99992],[0.      0.      0.      0.      0.      0.      0.70289 0.87378 0.97898 0.99757 0.99922 0.99935 0.9996  0.9996  0.99974 0.99982 0.99981 0.99987 0.99991 0.99994 0.99995 0.99995 0.99996 0.99996 0.99997 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99998 0.99997],['5 2 C' '6 2 C' '7 2 C' '7 2 C' '7 3 C' '7 4 C' '8 4 C' '9 4 C' '9 3 C' '8 3 PC' '8 3 PC' '8 3 PC' '8 3 PC' '8 2 PC' '8 3 PC' '8 2 PC' '8 2 PC' '9 2 PC' '8 2 PC' '8 2 PC' '8 2 PC' '8 2 PC' '9 2 PC' '8 2 PC' '9 2 PC' '8 2 PC' '8 2 PC' '8 2 PC' '8 2 PC' '8 2 PC' '8 2 PC' '8 2 PC' '8 2 PC' '8 2 PC' '8 2 PC' '8 2 PC' '8 2 PC' '8 3 PC' '9 3 PC' '8 3 PC' '8 3 PC'],['5 2 C' '5 2 C' '4 2 C' '3 2 C' '3 3 C' '3 4 C' '3 5 C' '4 5 C' '4 6 C' '4 7 C' '4 8 C' '4 8 C' '4 8 C' '5 8 C' '5 7 DC' '5 7 DC' '5 7 DC' '6 7 DC' '5 7 DC' '5 7 DC' '5 7 DC' '5 7 DC' '6 7 DC' '5 7 DC' '6 7 DC' '5 7 DC' '5 7 DC' '5 7 DC' '5 7 DC' '5 7 DC' '5 7 DC' '5 7 DC' '5 7 DC' '5 7 DC' '5 7 DC' '5 7 DC' '5 7 DC' '5 8 DC' '6 8 DC' '5 8 DC' '5 8 DC'],['5 2 C' '5 3 C' '5 2 C' '5 2 C' '4 2 C' '3 2 C' '3 2 C' '4 2 C' '4 2 C' '4 2 C' '4 3 C' '4 3 C' '4 3 C' '4 2 C' '4 3 C' '4 2 C' '3 2 C' '4 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '4 2 C' '3 2 C' '4 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '3 3 C' '3 3 C' '2 3 C' '2 3 C'],['5 2 C' '5 2 C' '4 2 C' '3 2 C' '3 3 C' '3 4 C' '3 4 C' '2 4 C' '1 4 CL' '1 4 CL' '1 5 CL' '1 5 CL' '1 5 CL' '1 4 CL' '1 5 CL' '1 4 CL' '1 4 CL' '2 4 CL' '1 4 CL' '1 4 CL' '1 4 CL' '1 4 CL' '2 4 CL' '1 4 CL' '2 4 CL' '1 4 CL' '1 4 CL' '1 4 CL' '1 4 CL' '1 4 CL' '1 4 CL' '1 4 CL' '1 4 CL' '1 4 CL' '1 4 CL' '1 4 CL' '1 4 CL' '1 5 CL' '2 5 CL' '1 5 CL' '1 5 CL'],['5 2 C' '6 2 C' '7 2 C' '7 2 C' '7 3 C' '7 4 C' '7 5 C' '8 5 C' '9 5 C' '9 6 C' '9 7 C' '8 7 CT' '8 7 CT' '8 6 CT' '8 7 CT' '8 6 CT' '8 6 CT' '9 6 CT' '8 6 CT' '8 6 CT' '8 6 CT' '8 6 CT' '9 6 CT' '8 6 CT' '9 6 CT' '8 6 CT' '8 6 CT' '8 6 CT' '8 6 CT' '8 6 CT' '8 6 CT' '8 6 CT' '8 6 CT' '8 6 CT' '8 6 CT' '8 6 CT' '8 6 CT' '8 7 CT' '9 7 CT' '8 7 CT' '8 7 CT'],['5 2 C' '5 2 C' '4 2 C' '3 2 C' '3 3 C' '3 4 C' '3 5 C' '3 6 C' '3 7 C' '2 7 C' '1 7 CO' '1 7 CO' '1 7 CO' '1 6 CO' '1 7 CO' '1 6 CO' '1 6 CO' '2 6 CO' '1 6 CO' '1 6 CO' '1 6 CO' '1 6 CO' '2 6 CO' '1 6 CO' '2 6 CO' '1 6 CO' '1 6 CO' '1 6 CO' '1 6 CO' '1 6 CO' '1 6 CO' '1 6 CO' '1 6 CO' '1 6 CO' '1 6 CO' '1 6 CO' '1 6 CO' '1 7 CO' '2 7 CO' '1 7 CO' '1 7 CO']
1 7 10 N,[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0.      0.      0.      0.      0.      0.      0.      0.      0.59694 0.87941 0.98064 0.99771 0.99946 0.9997  0.99984 0.9999  0.9999  0.99993 0.99995 0.99996 0.99997 0.99997 0.99998 0.99998 0.99998 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99999 0.99998],[0.19631 0.25066 0.45049 0.7016  0.80495 0.94534 0.99199 0.99716 0.99842 0.99828 0.99694 0.99769 0.99684 0.99787 0.99727 0.99409 0.99481 0.99049 0.99072 0.98974 0.98814 0.99132 0.98774 0.9914  0.98853 0.97463 0.97685 0.95261 0.91698 0.93655 0.93716 0.87113 0.80785 0.88022 0.94378 0.92994 0.90378 0.8842  0.87532 0.86974],[0.      0.      0.20269 0.30928 0.37271 0.43535 0.47886 0.56228 0.82542 0.96464 0.99426 0.99889 0.99943 0.99971 0.99973 0.99961 0.99966 0.9995  0.99935 0.99925 0.99919 0.99945 0.99929 0.99941 0.99917 0.99893 0.99923 0.99891 0.99857 0.99898 0.99912 0.99859 0.99823 0.99894 0.99954 0.99971 0.99962 0.99952 0.99971 0.99959],[0.      0.      0.      0.      0.      0.      0.      0.      0.      0.53787 0.77208 0.87554 0.97097 0.99619 0.99871 0.9993  0.99922 0.99945 0.99956 0.99962 0.99967 0.99953 0.99962 0.99949 0.99961 0.99967 0.99981 0.99986 0.99989 0.99993 0.99995 0.99996 0.99997 0.99995 0.99991 0.99988 0.99991 0.99991 0.99994 0.99994],[0.      0.      0.40864 0.6974  0.85923 0.92122 0.95078 0.95977 0.98941 0.99702 0.9987  0.99892 0.99872 0.99919 0.99918 0.99926 0.99905 0.9993  0.99918 0.99913 0.99916 0.99869 0.99899 0.99857 0.99893 0.99912 0.99953 0.99967 0.99974 0.99986 0.9999  0.99992 0.99993 0.99991 0.99981 0.99975 0.99983 0.9998  0.99986 0.99984],[0.      0.      0.      0.      0.4186  0.      0.58694 0.69586 0.8445  0.96422 0.99504 0.99734 0.99866 0.99883 0.99925 0.99949 0.99948 0.99964 0.99975 0.99982 0.99987 0.99987 0.99991 0.9999  0.99993 0.99995 0.99995 0.99996 0.99996 0.99996 0.99997 0.99997 0.99998 0.99998 0.99997 0.99997 0.99997 0.99995 0.99995 0.99994],['7 10 N' '7 10 N' '7 9 N' '7 8 N' '7 7 N' '7 6 N' '7 6 N' '7 5 N' '7 4 N' '8 4 N' '9 4 N' '9 3 N' '8 3 P' '8 2 P' '8 3 P' '8 2 P' '8 2 P' '9 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '9 2 P' '8 2 P' '9 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 3 P' '9 3 P' '8 3 P' '8 3 P'],['7 10 N' '7 10 N' '7 9 N' '6 9 N' '6 8 N' '5 8 N' '5 8 N' '5 7 D' '5 7 D' '5 7 D' '5 8 D' '4 8 D' '4 8 D' '4 7 D' '4 8 D' '4 7 D' '3 7 D' '4 7 D' '3 7 D' '3 6 D' '3 6 D' '3 5 D' '4 5 D' '3 5 D' '4 5 D' '3 5 D' '3 4 D' '3 4 D' '3 4 D' '3 4 D' '3 4 D' '3 4 D' '2 4 D' '2 4 D' '2 4 D' '2 4 D' '1 4 DL' '1 5 DL' '2 5 DL' '1 5 DL' '1 5 DL'],['7 10 N' '7 10 N' '7 9 N' '7 8 N' '7 7 N' '7 6 N' '7 6 N' '7 5 N' '7 4 N' '7 3 N' '7 2 N' '6 2 N' '5 2 C' '5 2 C' '5 3 C' '5 2 C' '4 2 C' '5 2 C' '4 2 C' '4 2 C' '4 2 C' '4 2 C' '5 2 C' '4 2 C' '5 2 C' '4 2 C' '4 2 C' '4 2 C' '4 2 C' '4 2 C' '4 2 C' '4 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '3 3 C' '3 3 C' '2 3 C' '2 3 C'],['7 10 N' '7 10 N' '7 9 N' '7 8 N' '7 7 N' '7 6 N' '7 6 N' '6 6 N' '6 5 N' '6 4 N' '5 4 N' '4 4 N' '3 4 N' '2 4 N' '1 4 L' '1 4 L' '1 4 L' '2 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '2 4 L' '1 4 L' '2 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 5 L' '2 5 L' '1 5 L' '1 5 L'],['7 10 N' '7 10 N' '7 9 N' '7 9 N' '8 9 N' '9 9 N' '9 9 N' '9 8 N' '9 7 N' '8 7 T' '8 8 T' '8 8 T' '8 8 T' '8 7 T' '8 8 T' '8 7 T' '8 7 T' '9 7 T' '8 7 T' '8 6 T' '8 6 T' '8 6 T' '9 6 T' '8 6 T' '9 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 7 T' '9 7 T' '8 7 T' '8 7 T'],['7 10 N' '7 10 N' '7 9 N' '6 9 N' '5 9 N' '4 9 N' '4 9 N' '3 9 N' '3 8 N' '3 7 N' '2 7 N' '1 7 O' '1 7 O' '1 6 O' '1 7 O' '1 6 O' '1 6 O' '2 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '2 6 O' '1 6 O' '2 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 7 O' '2 7 O' '1 7 O' '1 7 O']
2 1 9 N,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.55486 0.83578 0.91737 0.9611  0.97964 0.98683 0.99444 0.99771 0.99956 0.99994 0.99999 1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.     ],[0.19204 0.22895 0.27323 0.31901 0.36482 0.66755 0.93744 0.99238 0.99751 0.99815 0.99763 0.99819 0.99774 0.99836 0.998   0.99661 0.99689 0.99512 0.99444 0.99335 0.99033 0.99187 0.98887 0.99167 0.98942 0.97722 0.97919 0.96419 0.93937 0.95468 0.9558  0.90816 0.86023 0.91521 0.96173 0.95191 0.93274 0.91839 0.91164 0.9075 ],[0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.8017  0.97196 0.99714 0.99906 0.99916 0.99941 0.99923 0.99905 0.99893 0.99886 0.99922 0.999   0.99917 0.99883 0.99849 0.99892 0.99846 0.99799 0.99856 0.99876 0.99802 0.99752 0.99851 0.99935 0.9996  0.99946 0.99933 0.9996  0.99942],[0.      0.      0.      0.      0.      0.      0.      0.      0.61601 0.7993  0.94866 0.99279 0.99747 0.99908 0.99931 0.99941 0.99918 0.99936 0.99946 0.99952 0.99957 0.99939 0.99952 0.99935 0.99949 0.99957 0.99975 0.99982 0.99985 0.99991 0.99994 0.99995 0.99996 0.99994 0.99988 0.99985 0.99989 0.99988 0.99992 0.99992],[0.      0.      0.      0.      0.57032 0.6911  0.84822 0.93353 0.96448 0.97795 0.99252 0.99727 0.99774 0.99879 0.99875 0.99876 0.99802 0.99847 0.99872 0.9989  0.99904 0.99856 0.99892 0.99846 0.99887 0.99907 0.99951 0.99966 0.99973 0.99986 0.99991 0.99993 0.99994 0.99991 0.99981 0.99974 0.99983 0.9998  0.99986 0.99984],[0.      0.      0.      0.      0.      0.58232 0.76686 0.93851 0.99083 0.99667 0.99811 0.99799 0.99852 0.99846 0.9989  0.9992  0.99917 0.99941 0.99956 0.99968 0.99976 0.99975 0.99982 0.99981 0.99986 0.9999  0.9999  0.99991 0.99992 0.99992 0.99992 0.99994 0.99995 0.99994 0.99993 0.99993 0.99992 0.99988 0.99989 0.99986],['1 9 N' '1 9 N' '1 8 N' '1 8 N' '2 8 N' '3 8 N' '3 8 N' '4 8 N' '4 7 N' '4 6 N' '4 5 N' '4 5 N' '4 5 N' '5 5 N' '5 4 N' '5 4 N' '6 4 N' '7 4 N' '8 4 N' '9 4 N' '9 4 N' '9 3 N' '9 3 N' '8 3 P' '9 3 P' '8 3 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 2 P' '8 3 P' '9 3 P' '8 3 P' '8 3 P'],['1 9 N' '1 9 N' '1 8 N' '1 8 N' '2 8 N' '3 8 N' '4 8 N' '5 8 N' '5 7 D' '5 7 D' '5 8 D' '4 8 D' '4 8 D' '4 7 D' '4 8 D' '4 7 D' '3 7 D' '4 7 D' '3 7 D' '3 6 D' '3 6 D' '3 5 D' '4 5 D' '3 5 D' '4 5 D' '3 5 D' '3 4 D' '3 4 D' '3 4 D' '3 4 D' '3 4 D' '3 4 D' '2 4 D' '2 4 D' '2 4 D' '2 4 D' '1 4 DL' '1 5 DL' '2 5 DL' '1 5 DL' '1 5 DL'],['1 9 N' '1 9 N' '1 8 N' '1 8 N' '2 8 N' '3 8 N' '3 8 N' '3 7 N' '3 6 N' '3 5 N' '3 4 N' '3 3 N' '3 2 N' '4 2 N' '5 2 C' '5 2 C' '4 2 C' '5 2 C' '4 2 C' '4 2 C' '4 2 C' '4 2 C' '5 2 C' '4 2 C' '5 2 C' '4 2 C' '4 2 C' '4 2 C' '4 2 C' '4 2 C' '4 2 C' '4 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '3 2 C' '3 3 C' '3 3 C' '2 3 C' '2 3 C'],['1 9 N' '1 9 N' '1 8 N' '1 8 N' '2 8 N' '3 8 N' '3 8 N' '3 7 N' '3 6 N' '3 5 N' '3 4 N' '2 4 N' '1 4 L' '1 4 L' '1 5 L' '1 4 L' '1 4 L' '2 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '2 4 L' '1 4 L' '2 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 4 L' '1 5 L' '2 5 L' '1 5 L' '1 5 L'],['1 9 N' '2 9 N' '3 9 N' '3 9 N' '4 9 N' '5 9 N' '6 9 N' '7 9 N' '8 9 N' '9 9 N' '9 8 N' '8 8 N' '8 7 T' '8 6 T' '8 7 T' '8 6 T' '8 6 T' '9 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '9 6 T' '8 6 T' '9 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 6 T' '8 7 T' '9 7 T' '8 7 T' '8 7 T'],['1 9 N' '1 9 N' '1 8 N' '1 8 N' '2 8 N' '3 8 N' '3 8 N' '3 7 N' '2 7 N' '1 7 O' '1 7 O' '1 7 O' '1 7 O' '1 6 O' '1 7 O' '1 6 O' '1 6 O' '2 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '2 6 O' '1 6 O' '2 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 6 O' '1 7 O' '2 7 O' '1 7 O' '1 7 O']
